Year,Date,Site,DayNight,TideZone,Predator,PredSize,EstimatedPredSize,PossibleChaemoPred,Prey,PreySize,EstimatedPreySize,Drilling
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Xenostrobus pulex,7,FALSE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Xenostrobus pulex,13,FALSE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,10,TRUE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,5,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,5,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,38,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,23,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,42,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,15,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,25,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,32,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,38,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,38,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,35,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,43,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,38,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,28,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,32,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,31,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,18,FALSE,TRUE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,20,FALSE,TRUE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,20,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,33,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,31,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,29,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,32,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,18,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,39,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,32,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,43,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,18,FALSE,TRUE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,41,FALSE,FALSE,Siphonaria australis,8,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,TRUE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,20,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,25,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,26,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,31,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,33,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,26,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,23,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,36,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,40,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,38,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,40,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,34,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,20,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,28,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,32,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,31,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,36,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,30,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,29,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,28,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,28,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,35,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,29,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,27,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,34,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,33,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,22,FALSE,TRUE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,23,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,26,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,High,Haustrum haustorium,24,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,39,FALSE,FALSE,Haustrum scobina,15,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum haustorium,23,FALSE,FALSE,Patelloida corticata,7,FALSE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Paratrophon patens,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Buccinulum sp,20,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Mytilus galloprovincialis,10,TRUE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Mytilus galloprovincialis,9,FALSE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,8,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,21,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Mytilus galloprovincialis,25,FALSE,TRUE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,6,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2005,6/22/05,TaurangaHead,Day,Mid,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
